Flight_ID,Date,Time,Aircraft_Type,Aircraft_Age,Flight_Hours,Crew_Experience,Pilot_Error_Flag,Altitude,Airspeed,Weather_Condition,Visibility,Wind_Speed,Temperature,Icing_Condition,Mechanical_Failure_Flag,Engine_Failure_Type,Maintenance_History,Air_Traffic_Control_Issue,Flight_Phase,Terrain_Type,Crash_Severity,Casualties,Survivors,External_Factor,Flight_Data_Anomaly_Score,Crash_Cause,Crash_Risk_Score
FL8284,23-11-2022,12:14:10,Airbus A330,11.3,39887,4810,FALSE,6653,270,Snow,5.4,26,35,FALSE,TRUE,Compressor Stall,2,TRUE,Climb,Rural,Non-Fatal,0,205,None,0.84,ATC,0.47
FL9673,17-12-2021,01:53:30,Boeing 747-800,2.6,64132,9925,FALSE,14333,456,Snow,7.5,27,-2,TRUE,FALSE,Compressor Stall,0,TRUE,Takeoff,Ocean,Non-Fatal,0,143,None,0.66,External,0.89
FL6271,18-01-2023,19:29:31,Airbus A330,4.6,45531,18720,TRUE,4717,364,Clear,10.9,33,19,FALSE,TRUE,Compressor Stall,1,TRUE,Descent,Urban,Fatal,83,107,Bird Strike,0.12,Mechanical Failure,0.64
FL5414,13-07-2022,23:50:01,Airbus A350,7.3,11276,11412,FALSE,37867,502,Clear,13.7,14,24,TRUE,FALSE,Fuel System,2,FALSE,Approach,Urban,Non-Fatal,0,269,None,0.64,Mechanical Failure,0.66
FL8687,21-09-2024,07:09:34,Airbus A321,22.5,50121,8987,TRUE,16335,450,Clear,1.5,11,5,TRUE,FALSE,Fuel System,4,TRUE,Approach,Rural,Minor,0,118,Bird Strike,0.97,Human Error,0.17
FL7671,23-02-2022,00:10:54,Airbus A350,1.3,41766,3456,TRUE,20527,127,Storm,6.6,15,41,TRUE,TRUE,Bird Strike,1,TRUE,Takeoff,Mountain,Minor,0,81,Terrorism,0.66,ATC,0.93
FL7422,18-01-2022,14:01:39,Boeing 747-400,20.6,48079,11960,FALSE,19380,367,Rain,14.3,25,13,FALSE,FALSE,Compressor Stall,1,TRUE,Takeoff,Urban,Non-Fatal,0,258,Terrorism,0.68,Human Error,0.03
FL1356,11-03-2021,13:44:56,Airbus A321,11.2,55317,16442,FALSE,34905,284,Rain,9.8,11,-18,FALSE,TRUE,Bird Strike,2,FALSE,Climb,Ocean,Minor,0,54,None,0.96,Weather,0.09
FL9426,15-04-2024,04:39:37,Boeing 747-800,17,10508,13055,TRUE,41772,235,Rain,0.9,12,-9,FALSE,TRUE,Bird Strike,3,FALSE,Landing,Mountain,Minor,0,156,Bird Strike,0.63,External,0.67
FL2189,21-05-2019,15:33:12,Embraer E190,0.9,13171,6826,TRUE,53,168,Storm,10.2,25,19,FALSE,FALSE,Fuel System,3,TRUE,Climb,Runway,Non-Fatal,0,179,Terrorism,0.96,External,0.54
FL0736,30-10-2024,20:59:50,Boeing 787,10.2,6258,14592,FALSE,6152,115,Fog,8.5,30,-2,TRUE,FALSE,Compressor Stall,3,FALSE,Climb,Rural,Fatal,222,87,Terrorism,0.27,Human Error,0.18
FL9072,05-08-2019,03:33:57,Boeing 737-900,20.1,35742,7149,FALSE,31808,361,Clear,14.6,16,-17,FALSE,FALSE,None,4,TRUE,Descent,Urban,Non-Fatal,0,285,None,0.52,Human Error,0.25
FL2834,23-10-2020,00:28:28,Airbus A380,5.2,65313,1220,FALSE,3944,280,Clear,10.1,17,-6,FALSE,FALSE,Fuel System,5,FALSE,Descent,Runway,Fatal,184,131,Terrorism,0.85,Human Error,0.27
FL3657,06-12-2021,02:37:37,Embraer E175,10.7,49855,9876,FALSE,39458,229,Snow,10.1,18,33,TRUE,TRUE,None,4,FALSE,Takeoff,Urban,Non-Fatal,0,45,None,0.61,Human Error,0.86
FL1609,08-04-2025,02:56:40,Boeing 737-800,21.7,30812,10219,FALSE,26636,119,Fog,6.2,16,2,FALSE,TRUE,Bird Strike,3,TRUE,Climb,Runway,Non-Fatal,0,344,None,0.34,External,0.95
FL5777,18-07-2019,15:32:36,Airbus A330,19.1,21526,13937,TRUE,9010,541,Rain,14,27,15,TRUE,FALSE,None,1,TRUE,Takeoff,Runway,Non-Fatal,0,54,Bird Strike,0.95,ATC,0.48
FL8094,13-09-2019,10:22:15,Embraer E190,14.8,59094,2425,TRUE,24839,532,Rain,7.6,6,27,FALSE,TRUE,Bird Strike,3,TRUE,Landing,Mountain,Minor,0,212,Bird Strike,0.17,Mechanical Failure,0.16
FL4627,08-10-2018,13:06:21,Boeing 767,2.3,45022,14750,TRUE,17506,526,Fog,7.1,23,41,FALSE,TRUE,Compressor Stall,0,FALSE,Climb,Runway,Minor,0,187,None,0.24,Weather,0.25
FL4272,15-05-2020,21:46:20,Embraer E175,25,12312,12833,TRUE,26008,297,Snow,3.1,13,-13,TRUE,FALSE,Fuel System,5,TRUE,Descent,Rural,Minor,0,81,None,0.49,External,0.91
FL1817,03-11-2022,21:10:11,Boeing 777,21,17642,19452,FALSE,2588,112,Clear,9.3,9,-8,TRUE,TRUE,Compressor Stall,5,TRUE,Landing,Urban,Minor,0,225,Bird Strike,0.16,External,0.74
FL1563,21-05-2025,02:51:35,Airbus A319,12.1,35591,18602,FALSE,21433,225,Snow,11.4,3,0,FALSE,FALSE,Bird Strike,4,TRUE,Landing,Urban,Minor,0,215,None,0.93,Mechanical Failure,0.71
FL7890,18-08-2020,03:47:37,Airbus A330,7.5,56711,5800,TRUE,10161,517,Snow,1.9,1,9,FALSE,FALSE,Fuel System,0,FALSE,Approach,Mountain,Minor,0,164,Bird Strike,0.98,ATC,0.54
FL1113,20-05-2021,15:37:43,Cessna 172,4.6,53907,7692,TRUE,20367,104,Snow,14.4,9,-8,TRUE,FALSE,Compressor Stall,0,TRUE,Landing,Ocean,Non-Fatal,0,171,None,0.53,ATC,0.13
FL9911,24-09-2023,00:23:41,Boeing 787,24.6,34608,14116,FALSE,7223,509,Rain,11.8,19,25,TRUE,FALSE,None,4,FALSE,Takeoff,Mountain,Non-Fatal,0,199,Terrorism,0.53,ATC,0.5
FL8997,12-08-2022,01:28:51,Boeing 767,16.3,10496,10749,FALSE,8539,496,Rain,10,34,-18,TRUE,TRUE,None,5,TRUE,Descent,Ocean,Minor,0,318,None,0.52,External,0.84
FL1048,06-07-2019,01:20:26,Airbus A380,15.7,9269,3564,FALSE,32477,145,Clear,6.5,0,18,FALSE,FALSE,Fuel System,5,FALSE,Landing,Urban,Non-Fatal,0,151,None,0.3,Human Error,0.43
FL7610,31-08-2019,13:33:16,Boeing 767,15.4,51736,19905,TRUE,23079,135,Storm,6.4,7,5,TRUE,FALSE,Fuel System,2,TRUE,Climb,Runway,Fatal,339,3,Bird Strike,0.7,Human Error,0.46
FL0713,26-07-2023,15:53:12,Boeing 747-400,24.1,13182,4521,FALSE,19269,193,Rain,11.8,16,13,FALSE,FALSE,None,3,TRUE,Landing,Mountain,Minor,0,52,Terrorism,0.05,External,0.02
FL9491,27-06-2023,18:32:40,Bombardier CRJ,2.4,13047,17940,FALSE,36587,415,Fog,5.1,7,0,TRUE,TRUE,None,0,FALSE,Landing,Ocean,Fatal,334,10,Terrorism,0.24,Human Error,0.07
FL5464,28-10-2022,01:24:33,Airbus A380,5.7,61601,18346,TRUE,16344,119,Rain,2.8,29,43,TRUE,FALSE,Fuel System,1,TRUE,Descent,Mountain,Minor,0,287,None,0.41,External,0.6
FL0792,06-11-2021,10:07:14,Boeing 777,17.5,69906,7247,TRUE,39960,396,Snow,14,14,12,FALSE,FALSE,None,4,FALSE,Climb,Urban,Minor,0,236,Terrorism,0.28,ATC,0.92
FL3812,15-06-2020,22:26:35,Airbus A350,19.8,58234,15958,TRUE,4926,241,Fog,7.4,17,31,FALSE,FALSE,Fuel System,3,FALSE,Takeoff,Urban,Fatal,49,104,Bird Strike,0.07,ATC,0.13
FL5085,16-12-2022,17:43:43,Boeing 737-800,6.4,15959,6713,TRUE,9986,425,Storm,9,5,21,TRUE,FALSE,None,1,TRUE,Climb,Rural,Fatal,315,8,None,0.67,Weather,0.29
FL1097,08-06-2023,07:01:06,Airbus A320,24.4,31303,2533,TRUE,29358,134,Fog,3.8,17,38,TRUE,TRUE,Bird Strike,5,TRUE,Climb,Runway,Non-Fatal,0,28,None,0.61,External,0.46
FL8547,06-12-2023,13:53:42,Boeing 747-400,20,55173,17036,FALSE,27966,432,Clear,3.8,8,23,FALSE,TRUE,Bird Strike,2,TRUE,Takeoff,Urban,Fatal,230,112,Terrorism,0.19,External,0.28
FL1869,27-10-2018,01:01:03,Boeing 737-900,12.3,36706,10789,FALSE,19097,143,Storm,3.6,24,7,FALSE,TRUE,None,0,FALSE,Descent,Ocean,Fatal,278,6,Terrorism,0.72,Weather,0.43
FL1175,14-09-2021,20:55:06,Embraer E190,10.8,16197,15303,FALSE,19779,472,Fog,13.7,25,-3,FALSE,TRUE,Compressor Stall,4,FALSE,Descent,Mountain,Minor,0,239,None,0.54,Weather,0.94
FL6248,28-03-2022,07:17:50,Boeing 737-900,20.2,34353,4602,FALSE,2074,320,Fog,1.3,8,-17,FALSE,TRUE,Compressor Stall,0,TRUE,Cruise,Urban,Minor,0,14,None,0.36,Human Error,0.62
FL1533,19-03-2023,23:55:36,Boeing 787,22.7,65495,16931,TRUE,26475,254,Snow,12.9,27,36,TRUE,FALSE,Fuel System,2,FALSE,Approach,Rural,Minor,0,195,None,0.18,Human Error,0.47
FL1177,01-05-2024,19:57:25,Airbus A380,20.4,29956,8722,FALSE,34025,322,Clear,9.7,15,7,FALSE,FALSE,Fuel System,0,FALSE,Takeoff,Rural,Non-Fatal,0,142,Terrorism,0.34,Mechanical Failure,0.38
FL8949,01-12-2020,20:39:27,Boeing 767,1.9,19894,11956,FALSE,24123,466,Snow,15,2,-17,TRUE,TRUE,Bird Strike,3,TRUE,Approach,Rural,Minor,0,38,None,0.97,External,0.19
FL2272,12-01-2021,08:41:12,Boeing 747-800,14.4,64791,4815,TRUE,21051,512,Rain,2.4,24,32,FALSE,FALSE,Bird Strike,1,FALSE,Cruise,Ocean,Non-Fatal,0,43,Bird Strike,0.36,External,0.56
FL9552,17-12-2024,10:33:01,Airbus A320,22.5,62241,9791,FALSE,25590,350,Snow,14.6,12,-19,FALSE,TRUE,None,3,TRUE,Cruise,Mountain,Minor,0,294,Bird Strike,0.1,Human Error,0.25
FL4173,12-12-2024,21:52:50,Boeing 737-900,5.3,63291,18099,FALSE,8331,312,Storm,13,29,7,FALSE,TRUE,Compressor Stall,2,FALSE,Descent,Mountain,Fatal,250,50,Terrorism,0.71,Human Error,0.67
FL3585,21-10-2023,18:13:11,Boeing 747-400,9.6,33404,9983,TRUE,27535,424,Rain,2.5,8,-10,TRUE,TRUE,Compressor Stall,1,FALSE,Takeoff,Mountain,Fatal,157,116,None,0.71,Weather,0.2
FL6363,29-01-2025,02:25:05,Airbus A319,12.9,11112,4185,TRUE,41544,234,Clear,0.9,20,-1,TRUE,FALSE,Fuel System,1,FALSE,Cruise,Urban,Minor,0,118,Terrorism,0.3,External,0.49
FL0453,25-04-2021,11:40:57,Boeing 737-700,2.2,20473,13104,FALSE,4630,137,Snow,13.2,6,38,FALSE,TRUE,Fuel System,2,TRUE,Approach,Ocean,Non-Fatal,0,87,None,0.97,Mechanical Failure,0.99
FL0624,11-11-2020,14:21:29,Airbus A380,7.8,41887,2677,TRUE,4311,253,Storm,13.8,1,-2,TRUE,TRUE,Bird Strike,4,TRUE,Cruise,Mountain,Fatal,186,137,Terrorism,0.68,ATC,0.22
FL1501,15-05-2022,11:32:34,Airbus A320,2.6,36249,4877,TRUE,25934,447,Clear,9.3,33,3,TRUE,FALSE,Compressor Stall,2,FALSE,Takeoff,Rural,Minor,0,15,None,0.38,ATC,0.19
FL8948,16-03-2025,01:42:00,Boeing 747-800,23.8,45010,10630,TRUE,13856,210,Fog,13.1,21,-15,TRUE,TRUE,Bird Strike,5,TRUE,Descent,Runway,Non-Fatal,0,59,Bird Strike,0.64,Weather,0.67
FL5432,31-10-2023,17:58:38,Boeing 747-800,23.2,36582,10890,FALSE,16320,508,Fog,14.3,18,43,TRUE,FALSE,Fuel System,3,FALSE,Cruise,Runway,Minor,0,279,Terrorism,0.03,Human Error,0.11
FL3000,23-02-2021,21:32:15,Boeing 737-900,22.3,22612,2556,TRUE,21623,507,Fog,3.3,26,26,TRUE,FALSE,Bird Strike,0,FALSE,Descent,Mountain,Fatal,142,24,None,0.51,Mechanical Failure,0.27
FL7331,12-12-2018,01:45:38,Bombardier CRJ,8.1,49064,7266,FALSE,936,111,Storm,8.8,9,7,TRUE,TRUE,None,5,FALSE,Cruise,Mountain,Minor,0,298,None,0.42,External,0.68
FL4043,27-06-2022,12:54:24,Boeing 737-600,24.8,31946,4356,TRUE,35975,476,Snow,4.2,6,4,TRUE,TRUE,Bird Strike,4,TRUE,Approach,Ocean,Non-Fatal,0,119,None,0.51,Weather,0.52
FL8674,01-04-2021,06:05:16,Embraer E175,17.7,8137,2185,TRUE,9552,106,Fog,8.5,27,23,FALSE,TRUE,Bird Strike,1,TRUE,Descent,Mountain,Non-Fatal,0,143,None,0.18,External,0.2
FL7952,09-09-2023,16:27:13,Boeing 737-700,21.1,7122,8159,FALSE,12723,484,Clear,6.4,12,8,TRUE,TRUE,None,3,FALSE,Approach,Rural,Minor,0,78,Terrorism,0.01,Mechanical Failure,0.09
FL6896,30-07-2020,23:59:01,Boeing 777,10.4,12036,15840,FALSE,36647,294,Storm,12.7,17,-10,FALSE,FALSE,Bird Strike,1,TRUE,Approach,Rural,Minor,0,253,Bird Strike,0.49,External,0.53
FL4363,14-02-2019,18:33:32,Embraer E190,5,37460,5619,FALSE,25575,382,Rain,1.5,1,6,TRUE,FALSE,Fuel System,4,FALSE,Takeoff,Mountain,Minor,0,179,Terrorism,0.04,External,0.81
FL8079,31-10-2018,18:08:53,Boeing 767,2.7,7129,1484,FALSE,29452,403,Snow,3.9,19,25,TRUE,TRUE,Bird Strike,0,TRUE,Cruise,Rural,Fatal,242,47,Terrorism,0.26,Mechanical Failure,0.49
FL7034,07-09-2022,04:19:40,Airbus A320,23.8,53401,13705,FALSE,26294,318,Fog,4.6,33,-11,TRUE,TRUE,Fuel System,0,TRUE,Climb,Ocean,Fatal,233,16,Terrorism,0.84,ATC,0.45
FL4746,17-10-2023,03:29:44,Bombardier CRJ,21.5,25887,1070,TRUE,1443,122,Fog,7,3,-16,TRUE,TRUE,Fuel System,4,TRUE,Approach,Rural,Minor,0,322,Terrorism,0.39,Human Error,0.8
FL1060,13-04-2022,21:56:41,Boeing 747-800,5.5,12910,2016,FALSE,20811,219,Clear,6.5,22,-8,FALSE,TRUE,Bird Strike,1,FALSE,Climb,Ocean,Fatal,220,25,None,0.62,Human Error,0.64
FL1173,23-11-2020,14:56:20,Airbus A320,18.8,10017,14114,FALSE,22819,360,Storm,11.6,29,35,TRUE,FALSE,Compressor Stall,2,TRUE,Landing,Mountain,Non-Fatal,0,329,None,0.04,ATC,0.2
FL4660,07-12-2018,19:59:13,Airbus A321,20.7,37275,17309,TRUE,11997,360,Rain,8.6,3,-18,TRUE,TRUE,None,0,TRUE,Approach,Runway,Non-Fatal,0,82,Terrorism,0.05,Weather,0.92
FL0344,15-06-2019,23:53:07,Embraer E190,24.2,42641,2399,FALSE,2727,235,Rain,11,2,4,TRUE,TRUE,Bird Strike,4,FALSE,Landing,Rural,Minor,0,46,None,0.16,ATC,0.5
FL4967,03-05-2021,22:17:18,Boeing 737-700,8.6,52366,19266,FALSE,7552,158,Rain,12.7,12,-14,TRUE,FALSE,Fuel System,1,TRUE,Approach,Ocean,Minor,0,21,Terrorism,0.67,Weather,0.71
FL8360,29-08-2020,09:52:25,Cessna 172,21.5,42132,1874,TRUE,10894,476,Fog,4.1,14,-10,FALSE,TRUE,Compressor Stall,5,FALSE,Climb,Rural,Fatal,239,13,Terrorism,0.32,Mechanical Failure,0.5
FL2825,08-12-2018,12:27:20,Cessna 172,15.3,30098,4128,FALSE,23402,251,Clear,7.7,1,30,TRUE,FALSE,Compressor Stall,2,TRUE,Approach,Ocean,Non-Fatal,0,175,None,0.93,Human Error,0.07
FL9990,16-04-2022,04:40:44,Boeing 767,7.2,54128,9647,TRUE,14799,448,Storm,6.8,6,6,FALSE,TRUE,None,3,FALSE,Landing,Urban,Non-Fatal,0,184,Bird Strike,0.6,External,0.56
FL4766,10-11-2019,11:55:28,Boeing 747-800,17.6,45045,4743,FALSE,15294,489,Fog,9.6,14,16,TRUE,TRUE,Bird Strike,2,FALSE,Descent,Rural,Non-Fatal,0,18,Terrorism,0.06,Human Error,0.27
FL7644,13-11-2024,07:36:15,Boeing 747-800,2.5,40953,2878,TRUE,85,432,Snow,10.7,10,-4,TRUE,TRUE,Bird Strike,1,TRUE,Descent,Ocean,Fatal,43,201,Bird Strike,0.27,External,0.77
FL9466,15-04-2020,20:22:36,Boeing 737-600,22,32460,7866,FALSE,9777,247,Storm,10.4,20,0,TRUE,FALSE,None,0,TRUE,Cruise,Mountain,Minor,0,309,Terrorism,0.81,Human Error,0.86
FL2609,26-06-2025,21:10:12,Airbus A321,2.7,58578,1191,TRUE,40964,546,Rain,12.6,1,37,FALSE,FALSE,None,4,FALSE,Descent,Runway,Minor,0,58,None,0.24,Human Error,0.11
FL6035,08-07-2020,23:45:37,Boeing 737-600,18.4,33141,18664,TRUE,1023,515,Fog,12,26,27,FALSE,TRUE,Compressor Stall,1,FALSE,Descent,Urban,Non-Fatal,0,45,Bird Strike,0.5,Mechanical Failure,0.64
FL4932,07-09-2024,21:56:38,Airbus A350,10,57681,17490,TRUE,25782,157,Clear,2.9,32,30,FALSE,FALSE,Compressor Stall,2,FALSE,Approach,Ocean,Fatal,17,12,None,0.53,External,0.15
FL6114,19-08-2018,13:13:24,Airbus A330,9.5,20008,5126,TRUE,17749,175,Clear,5.3,16,27,FALSE,FALSE,Compressor Stall,5,TRUE,Landing,Urban,Non-Fatal,0,148,Bird Strike,0.51,ATC,0.56
FL8330,20-06-2025,15:39:27,Embraer E190,23.2,18913,17774,FALSE,1908,409,Clear,2.5,11,18,FALSE,TRUE,Bird Strike,1,FALSE,Descent,Ocean,Fatal,127,55,None,0.55,Weather,0.28
FL7928,16-04-2020,16:41:15,Boeing 777,3.7,68543,10006,TRUE,38129,486,Storm,1.9,34,29,TRUE,FALSE,None,0,FALSE,Cruise,Ocean,Fatal,25,9,None,0.33,Human Error,0.22
FL1402,02-12-2021,15:39:46,Boeing 777,3.7,51828,13498,TRUE,17769,358,Snow,6.5,15,-9,FALSE,FALSE,Compressor Stall,4,FALSE,Landing,Runway,Minor,0,37,Terrorism,0.61,ATC,0.43
FL9840,15-10-2024,01:32:06,Airbus A380,24.3,10469,8618,TRUE,28160,260,Snow,2.5,0,10,FALSE,TRUE,Fuel System,4,FALSE,Takeoff,Ocean,Minor,0,89,Terrorism,0.29,Human Error,0.78
FL0778,23-06-2019,23:33:12,Boeing 777,24.6,21175,5675,TRUE,29241,500,Snow,3.9,29,10,FALSE,TRUE,Fuel System,2,TRUE,Descent,Mountain,Fatal,27,23,Bird Strike,0.87,Human Error,0.31
FL3351,03-01-2021,19:15:37,Boeing 767,6.8,11785,17116,FALSE,21460,545,Snow,6.7,5,0,TRUE,TRUE,Compressor Stall,3,FALSE,Descent,Mountain,Minor,0,225,None,0.09,Weather,0.3
FL0557,23-02-2021,02:49:14,Boeing 737-900,12.5,19614,9379,TRUE,40605,495,Snow,3.3,17,7,TRUE,FALSE,Compressor Stall,2,FALSE,Takeoff,Runway,Minor,0,234,None,0.03,Mechanical Failure,0.41
FL7008,07-09-2024,08:38:41,Boeing 767,2.6,41814,1163,TRUE,35943,269,Storm,13.8,28,21,FALSE,FALSE,Compressor Stall,2,FALSE,Climb,Runway,Minor,0,128,Bird Strike,0.83,Weather,0.91
FL0708,29-03-2019,16:24:35,Boeing 737-700,13.7,8401,7256,FALSE,24554,293,Fog,1,18,34,FALSE,TRUE,None,3,TRUE,Descent,Mountain,Non-Fatal,0,297,None,0.36,ATC,0.72
FL4459,22-08-2024,10:24:17,Airbus A330,22.1,13511,6314,TRUE,26926,174,Fog,14.7,18,14,TRUE,FALSE,None,0,FALSE,Takeoff,Runway,Non-Fatal,0,16,None,0.87,External,0.51
FL3367,13-04-2020,14:01:20,Boeing 747-800,24.8,40143,12937,FALSE,3709,307,Fog,10.5,15,-17,FALSE,TRUE,Fuel System,1,FALSE,Cruise,Mountain,Fatal,206,114,None,0.6,Weather,0.91
FL5208,06-01-2024,21:30:50,Airbus A319,2.9,11786,6758,TRUE,40545,333,Snow,10.4,19,-8,FALSE,FALSE,None,2,TRUE,Approach,Rural,Fatal,43,11,Terrorism,0.25,External,0.76
FL1752,19-05-2025,18:29:27,Airbus A330,16,69773,11930,TRUE,18512,340,Clear,5.3,7,11,TRUE,TRUE,Fuel System,1,TRUE,Cruise,Urban,Non-Fatal,0,7,None,0.9,ATC,0.52
FL2292,23-06-2024,11:18:11,Airbus A320,1.6,43508,8974,TRUE,195,217,Storm,10.7,13,-19,TRUE,FALSE,Fuel System,0,TRUE,Takeoff,Ocean,Non-Fatal,0,319,Terrorism,0.17,Mechanical Failure,0.89
FL9704,06-04-2019,22:29:15,Boeing 737-600,9.9,30391,17825,FALSE,11104,275,Rain,3.1,22,-10,TRUE,TRUE,Fuel System,5,TRUE,Descent,Runway,Non-Fatal,0,159,Bird Strike,0.87,ATC,0.34
FL7122,16-10-2021,10:35:37,Airbus A320,21.8,6384,14778,TRUE,18983,341,Storm,12.6,0,30,FALSE,FALSE,Bird Strike,3,TRUE,Approach,Urban,Fatal,172,52,Terrorism,0.11,ATC,0.88
FL3197,04-04-2022,13:04:18,Airbus A321,10.9,54132,10334,FALSE,13652,203,Fog,5,21,6,FALSE,TRUE,Bird Strike,3,FALSE,Descent,Runway,Non-Fatal,0,224,None,0.82,ATC,0.47
FL4533,11-06-2020,20:20:20,Boeing 787,6.4,35703,15656,FALSE,12224,499,Clear,1.9,29,36,TRUE,TRUE,None,2,FALSE,Climb,Runway,Non-Fatal,0,79,Terrorism,0.26,External,0.39
FL7604,12-10-2020,20:08:42,Boeing 787,1.7,35913,19259,FALSE,11987,355,Clear,2.1,10,35,TRUE,FALSE,Fuel System,4,FALSE,Landing,Urban,Minor,0,2,Terrorism,0.86,Weather,0.85
FL1696,13-07-2021,07:48:14,Airbus A330,6.4,21516,13580,FALSE,39498,211,Fog,11.7,18,-7,FALSE,FALSE,Compressor Stall,0,FALSE,Landing,Runway,Minor,0,231,Terrorism,0.99,Human Error,0.83
FL6322,04-08-2019,22:36:51,Airbus A320,23.4,33515,5585,TRUE,20187,534,Fog,13,25,31,TRUE,FALSE,Compressor Stall,2,FALSE,Approach,Urban,Fatal,26,268,Bird Strike,0.69,ATC,0.47
FL0594,23-11-2020,20:13:54,Boeing 747-400,12.7,53121,15909,FALSE,30091,222,Fog,14.9,33,24,TRUE,FALSE,None,5,FALSE,Cruise,Urban,Minor,0,158,None,0.76,Weather,0.11
FL8532,01-07-2019,16:56:13,Boeing 777,12.9,26288,18614,FALSE,23191,229,Rain,4,19,17,TRUE,TRUE,None,4,TRUE,Approach,Rural,Fatal,103,109,None,0.82,Weather,0.5
FL3750,28-04-2023,13:45:02,Airbus A320,20.8,39163,7724,TRUE,14476,336,Storm,3.1,29,3,FALSE,TRUE,Compressor Stall,4,FALSE,Climb,Mountain,Minor,0,265,Terrorism,0.22,Mechanical Failure,0.25
FL7584,07-04-2020,10:05:37,Airbus A380,2.7,57701,19471,FALSE,27489,543,Storm,8.7,14,34,FALSE,FALSE,Fuel System,1,TRUE,Landing,Urban,Fatal,44,191,None,0.07,ATC,0.45
FL0288,10-10-2022,09:59:37,Airbus A350,24.9,66833,15220,TRUE,37140,527,Snow,0.8,25,5,TRUE,TRUE,Compressor Stall,0,FALSE,Climb,Ocean,Fatal,21,158,Bird Strike,0.24,Mechanical Failure,0.23
FL2269,29-05-2022,12:31:18,Airbus A319,9.7,12382,8700,FALSE,21886,269,Clear,13.1,27,5,TRUE,TRUE,None,3,TRUE,Climb,Mountain,Minor,0,0,Terrorism,0.68,Human Error,0.13
FL9739,18-02-2023,06:22:01,Airbus A350,21.3,10547,5740,FALSE,1998,361,Storm,9,25,30,FALSE,FALSE,None,3,FALSE,Descent,Runway,Non-Fatal,0,59,Bird Strike,0.16,External,0.02
FL5718,16-03-2020,07:16:04,Boeing 737-600,6.7,14985,19662,FALSE,19173,195,Snow,6.3,31,-6,FALSE,TRUE,Fuel System,2,TRUE,Descent,Rural,Minor,0,226,None,0.48,External,0.49
FL5048,25-06-2019,23:02:47,Embraer E175,10.2,25134,15933,FALSE,28605,252,Rain,11.4,14,26,FALSE,FALSE,Fuel System,4,TRUE,Approach,Runway,Fatal,325,10,None,0.32,Weather,0.46
FL0715,23-01-2019,07:07:10,Airbus A330,20.4,58303,15712,TRUE,26451,156,Fog,6.4,15,-13,FALSE,FALSE,None,2,TRUE,Cruise,Mountain,Minor,0,250,None,0.38,External,0.79
FL3567,14-06-2019,09:16:11,Boeing 747-800,0.7,52651,17111,FALSE,30154,267,Snow,7.8,25,2,TRUE,FALSE,None,2,TRUE,Landing,Mountain,Fatal,142,48,Bird Strike,0.7,Weather,0.77
FL5846,22-10-2018,00:04:28,Boeing 737-900,23.5,23326,12135,FALSE,11449,313,Rain,10.4,34,29,FALSE,TRUE,Compressor Stall,1,TRUE,Landing,Rural,Minor,0,147,Bird Strike,0.71,Weather,0.31
FL6337,03-02-2022,01:24:58,Boeing 767,21.7,9086,14826,FALSE,28412,180,Storm,10.5,22,15,TRUE,FALSE,None,1,TRUE,Takeoff,Urban,Fatal,257,29,Terrorism,0.88,Weather,0.91
FL7532,12-10-2019,13:00:39,Boeing 737-600,6.1,6629,10856,FALSE,9295,523,Snow,8.4,13,14,FALSE,FALSE,Fuel System,5,FALSE,Takeoff,Ocean,Fatal,198,113,Bird Strike,0.59,Mechanical Failure,0.85
FL3492,31-03-2019,17:58:45,Boeing 747-800,0.7,28646,15120,FALSE,36553,318,Fog,5.7,26,27,TRUE,FALSE,Bird Strike,5,TRUE,Descent,Runway,Fatal,240,3,None,0.8,External,0.17
FL3720,26-12-2022,01:59:38,Airbus A321,16.7,22880,15175,TRUE,28889,326,Rain,14.4,19,-10,FALSE,TRUE,Bird Strike,0,TRUE,Climb,Rural,Fatal,158,50,Bird Strike,0.86,Mechanical Failure,0.55
FL6505,09-09-2018,16:56:19,Embraer E190,21.2,38102,7528,TRUE,7540,452,Fog,2.5,1,-14,TRUE,FALSE,None,4,FALSE,Descent,Mountain,Fatal,35,138,None,0.26,ATC,0.03
FL3733,29-08-2023,12:55:35,Airbus A320,19.7,34500,2317,FALSE,35959,174,Fog,4.8,15,-19,TRUE,FALSE,None,0,TRUE,Approach,Rural,Minor,0,182,Bird Strike,0.04,Mechanical Failure,0.75
FL3994,08-05-2024,17:24:38,Embraer E175,24.7,22945,18996,FALSE,37577,364,Fog,12.4,12,32,TRUE,FALSE,None,1,TRUE,Cruise,Mountain,Fatal,119,22,Bird Strike,0.1,ATC,0.07
FL1857,10-07-2020,20:39:11,Boeing 737-700,1.2,44135,10407,TRUE,31737,106,Storm,3,5,18,FALSE,TRUE,Fuel System,2,FALSE,Climb,Urban,Minor,0,347,Bird Strike,0.88,Weather,0.12
FL2988,09-07-2020,19:33:56,Embraer E190,9.8,61782,5660,FALSE,15924,446,Fog,11.4,13,26,FALSE,FALSE,Bird Strike,0,TRUE,Landing,Mountain,Non-Fatal,0,190,Bird Strike,0.15,Weather,0.43
FL6287,13-03-2021,18:56:34,Airbus A350,8.2,29520,5169,TRUE,31632,234,Snow,14.7,33,11,FALSE,TRUE,None,3,TRUE,Cruise,Mountain,Fatal,267,48,Bird Strike,0.07,ATC,0.24
